,enrollee_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1917,30109,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,4,Unknown,Unknown,1,14,1.0
1918,3312,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,17,100-500,Funded Startup,1,9,1.0
1919,12884,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,20,50-99,Funded Startup,1,34,0.0
1920,20514,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,2,95,0.0
1921,8411,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Public Sector,2,39,0.0
1922,16798,city_100,0.887,Unknown,Has relevant experience,No enrollment,Masters,STEM,21,50-99,Pvt Ltd,1,81,0.0
1923,27389,city_97,0.925,Male,Has relevant experience,No enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,5,6,1.0
1924,32783,city_134,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,7,0-10,Early Stage Startup,1,21,0.0
1925,10230,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,21,500-999,Funded Startup,1,60,0.0
1926,5980,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,10,50-99,Pvt Ltd,2,288,0.0
1928,29832,city_21,0.624,Male,Has relevant experience,No enrollment,Masters,STEM,4,50-99,Pvt Ltd,4,13,1.0
1929,18719,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,108,0.0
1930,23024,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,7,10-49,Pvt Ltd,5,282,0.0
1933,13953,city_103,0.92,Unknown,No relevant experience,No enrollment,Masters,STEM,6,5000-9999,NGO,1,87,0.0
1934,17450,city_21,0.624,Unknown,No relevant experience,No enrollment,Graduate,STEM,0,Unknown,Pvt Ltd,0,151,1.0
1936,10167,city_103,0.92,Female,No relevant experience,Part time course,Graduate,STEM,2,50-99,Funded Startup,1,35,0.0
1937,181,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,0,10-49,Early Stage Startup,1,300,0.0
1938,1476,city_149,0.6890000000000001,Unknown,Has relevant experience,No enrollment,Graduate,STEM,11,100-500,Pvt Ltd,4,114,1.0
1939,16816,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,18,10-49,Pvt Ltd,2,21,0.0
1940,16023,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,9,Unknown,Public Sector,1,62,0.0
1941,12059,city_27,0.848,Male,Has relevant experience,No enrollment,High School,Unknown,10,50-99,Pvt Ltd,2,28,0.0
1942,28220,city_99,0.915,Male,No relevant experience,No enrollment,Graduate,STEM,21,0-10,Pvt Ltd,5,47,0.0
1943,18822,city_104,0.924,Male,Has relevant experience,No enrollment,Graduate,STEM,9,10-49,Pvt Ltd,1,46,0.0
1944,17720,city_103,0.92,Female,No relevant experience,Full time course,Graduate,STEM,3,0-10,Early Stage Startup,1,104,1.0
1946,23734,city_162,0.767,Male,Has relevant experience,Full time course,Graduate,STEM,4,0-10,Pvt Ltd,0,26,1.0
1947,6610,city_100,0.887,Unknown,Has relevant experience,No enrollment,High School,Unknown,21,10-49,Pvt Ltd,2,37,0.0
1948,18569,city_100,0.887,Male,Has relevant experience,No enrollment,High School,Unknown,4,100-500,Pvt Ltd,1,51,0.0
1950,21469,city_84,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,248,0.0
1952,32453,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,STEM,7,0-10,Pvt Ltd,1,158,0.0
1953,24625,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,Humanities,21,500-999,Pvt Ltd,1,73,0.0
1955,15144,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,4,10000+,Public Sector,1,17,0.0
1956,26541,city_16,0.91,Male,No relevant experience,No enrollment,Masters,STEM,4,50-99,Pvt Ltd,1,101,0.0
1957,14132,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,10,10000+,Pvt Ltd,4,42,0.0
1958,2580,city_71,0.884,Male,Has relevant experience,No enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,166,0.0
1959,32229,city_30,0.698,Male,Has relevant experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1,192,1.0
1962,22168,city_114,0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,21,10000+,Pvt Ltd,4,54,0.0
1963,29886,city_100,0.887,Male,Has relevant experience,No enrollment,Graduate,No Major,11,Unknown,Unknown,1,9,0.0
1964,5130,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,8,50-99,Early Stage Startup,1,40,0.0
1965,923,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,21,50-99,Funded Startup,1,102,0.0
1966,28035,city_16,0.91,Male,No relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,5,22,0.0
1967,17153,city_160,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,7,100-500,Unknown,1,108,0.0
1968,30428,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,5,56,0.0
1969,14687,city_114,0.926,Male,Has relevant experience,No enrollment,Masters,STEM,21,100-500,Pvt Ltd,1,18,0.0
1970,26621,city_11,0.55,Unknown,Has relevant experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,22,1.0
1971,19744,city_100,0.887,Male,Has relevant experience,No enrollment,Masters,STEM,14,100-500,Pvt Ltd,4,144,0.0
1973,15049,city_150,0.698,Male,No relevant experience,Full time course,Graduate,STEM,2,Unknown,Unknown,0,41,0.0
1974,32808,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,4,50-99,Pvt Ltd,2,12,0.0
1975,7535,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,500-999,Pvt Ltd,5,19,0.0
1976,20622,city_103,0.92,Male,No relevant experience,Part time course,Graduate,STEM,2,Unknown,Unknown,1,96,0.0
1977,22863,city_114,0.926,Unknown,Has relevant experience,No enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,5,44,0.0
1979,16135,city_159,0.843,Male,Has relevant experience,No enrollment,Masters,STEM,12,50-99,Funded Startup,1,55,0.0
1980,15095,city_77,0.83,Male,Has relevant experience,No enrollment,Graduate,No Major,7,50-99,Public Sector,2,30,0.0
1981,29703,city_76,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,4,160,0.0
1982,14785,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,2,100-500,Pvt Ltd,1,142,1.0
1983,20150,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,12,100-500,Pvt Ltd,0,31,0.0
1984,19473,city_90,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,5,500-999,Public Sector,2,8,0.0
1985,26862,city_103,0.92,Unknown,Has relevant experience,Part time course,Masters,STEM,21,100-500,Pvt Ltd,5,79,1.0
1986,3377,city_160,0.92,Unknown,Has relevant experience,No enrollment,Masters,STEM,6,100-500,Pvt Ltd,1,26,0.0
1988,24684,city_103,0.92,Male,No relevant experience,No enrollment,Masters,Business Degree,2,1000-4999,Pvt Ltd,1,29,1.0
1989,32511,city_16,0.91,Male,No relevant experience,No enrollment,Graduate,STEM,14,1000-4999,Public Sector,5,7,1.0
1990,10587,city_64,0.6659999999999999,Female,Has relevant experience,No enrollment,Graduate,Humanities,14,Unknown,Unknown,1,23,1.0
1991,23210,city_103,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,39,1.0
1993,2046,city_149,0.6890000000000001,Male,Has relevant experience,No enrollment,Masters,STEM,7,50-99,Early Stage Startup,1,76,0.0
1994,875,city_160,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,12,0-10,Pvt Ltd,1,70,0.0
1995,437,city_16,0.91,Male,Has relevant experience,No enrollment,Masters,STEM,10,10000+,Pvt Ltd,2,14,0.0
1996,9208,city_21,0.624,Unknown,No relevant experience,Part time course,Graduate,STEM,2,10-49,Pvt Ltd,1,58,1.0
1998,31361,city_57,0.866,Male,Has relevant experience,No enrollment,Graduate,STEM,16,Unknown,Unknown,1,99,1.0
2000,17066,city_114,0.926,Male,Has relevant experience,No enrollment,Masters,STEM,19,50-99,Pvt Ltd,2,58,0.0
2001,17993,city_105,0.794,Unknown,Has relevant experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,2,11,1.0
2002,4879,city_83,0.923,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Pvt Ltd,5,52,0.0
2003,32898,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,1,10-49,Early Stage Startup,1,11,0.0
2004,28680,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,10,10000+,Pvt Ltd,3,194,1.0
2005,10304,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,10,Unknown,Public Sector,1,31,0.0
2006,26899,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,50-99,Funded Startup,1,124,0.0
2008,21936,city_160,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,4,36,0.0
2009,26927,city_114,0.926,Male,No relevant experience,No enrollment,Graduate,Humanities,0,Unknown,Unknown,4,56,1.0
2010,25713,city_136,0.897,Male,Has relevant experience,No enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,3,73,1.0
2011,23976,city_75,0.939,Male,No relevant experience,Full time course,Graduate,STEM,1,Unknown,Unknown,0,18,0.0
2012,29908,city_104,0.924,Male,No relevant experience,No enrollment,Primary School,Unknown,15,10000+,Pvt Ltd,2,156,1.0
2013,17426,city_101,0.5579999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,80,0.0
2014,9806,city_65,0.802,Male,Has relevant experience,No enrollment,Masters,STEM,15,10000+,Pvt Ltd,5,27,1.0
2015,25886,city_114,0.926,Male,No relevant experience,No enrollment,High School,Unknown,9,0-10,Pvt Ltd,1,170,0.0
2016,2736,city_16,0.91,Male,Has relevant experience,No enrollment,Graduate,Other,9,0-10,Pvt Ltd,1,41,0.0
2017,26688,city_136,0.897,Male,Has relevant experience,No enrollment,Graduate,No Major,21,0-10,Pvt Ltd,2,29,0.0
2018,19261,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,4,100-500,Unknown,3,38,0.0
2019,16728,city_114,0.926,Male,Has relevant experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,2,12,1.0
2021,9345,city_16,0.91,Other,Has relevant experience,No enrollment,High School,Unknown,8,50-99,Pvt Ltd,1,18,0.0
2022,25696,city_114,0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,11,100-500,Pvt Ltd,1,18,0.0
2023,33236,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,STEM,13,10-49,Funded Startup,1,50,1.0
2024,7258,city_118,0.722,Male,Has relevant experience,No enrollment,Graduate,STEM,2,10-49,Unknown,1,158,1.0
2026,18287,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,8,10000+,Pvt Ltd,4,47,0.0
2027,25062,city_27,0.848,Male,Has relevant experience,No enrollment,Graduate,STEM,21,100-500,Pvt Ltd,2,102,1.0
2028,11144,city_71,0.884,Male,Has relevant experience,No enrollment,High School,Unknown,6,10-49,Funded Startup,3,104,0.0
2029,11404,city_160,0.92,Other,Has relevant experience,Part time course,Graduate,STEM,5,0-10,Unknown,2,84,0.0
2030,13232,city_160,0.92,Unknown,Has relevant experience,No enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,18,0.0
2031,21968,city_21,0.624,Female,No relevant experience,No enrollment,Graduate,STEM,0,Unknown,Unknown,1,50,1.0
2033,30796,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,6,10-49,Pvt Ltd,5,32,0.0
2034,23735,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,5,10-49,Funded Startup,1,112,0.0
2035,26679,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,15,0-10,Pvt Ltd,5,15,1.0
2036,21726,city_138,0.836,Male,Has relevant experience,No enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,12,1.0
2037,5171,city_101,0.5579999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,5,Unknown,Unknown,1,132,0.0
2038,3180,city_114,0.926,Male,No relevant experience,Part time course,Primary School,Unknown,3,Unknown,Pvt Ltd,0,100,0.0
2039,26950,city_103,0.92,Female,Has relevant experience,No enrollment,Graduate,STEM,11,Unknown,Unknown,2,16,0.0
2040,24234,city_11,0.55,Male,Has relevant experience,Full time course,Graduate,STEM,19,10-49,Pvt Ltd,5,19,0.0
2041,32649,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,6,10-49,Funded Startup,2,31,0.0
2044,13114,city_16,0.91,Male,No relevant experience,Full time course,Graduate,Arts,6,0-10,Pvt Ltd,1,45,1.0
2045,22786,city_10,0.895,Male,No relevant experience,Part time course,Graduate,STEM,4,Unknown,Unknown,2,78,0.0
2046,21335,city_101,0.5579999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,2,50-99,Other,2,31,0.0
2047,13292,city_103,0.92,Female,Has relevant experience,Full time course,Graduate,STEM,3,Unknown,Unknown,1,46,0.0
2048,25862,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Other,21,10-49,Pvt Ltd,2,41,0.0
2049,37,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,3,Unknown,Unknown,0,40,1.0
2051,22037,city_61,0.913,Unknown,Has relevant experience,No enrollment,Graduate,STEM,20,100-500,Pvt Ltd,2,47,0.0
2052,29304,city_19,0.682,Female,Has relevant experience,No enrollment,Graduate,STEM,12,100-500,Pvt Ltd,1,45,1.0
2053,19816,city_97,0.925,Male,No relevant experience,Part time course,High School,Unknown,2,500-999,Pvt Ltd,1,14,0.0
2054,7012,city_21,0.624,Unknown,No relevant experience,No enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,258,1.0
2055,23338,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,5,0-10,Early Stage Startup,1,66,0.0
2056,30621,city_160,0.92,Male,No relevant experience,Full time course,Masters,STEM,8,Unknown,Unknown,1,106,0.0
2057,11855,city_175,0.7759999999999999,Male,Has relevant experience,Part time course,Graduate,STEM,5,5000-9999,Pvt Ltd,4,26,0.0
2058,14062,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,46,0.0
2059,952,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,96,0.0
2060,28695,city_21,0.624,Male,No relevant experience,Full time course,Masters,STEM,0,100-500,Pvt Ltd,3,72,0.0
2061,25255,city_71,0.884,Male,Has relevant experience,No enrollment,Graduate,STEM,18,100-500,Pvt Ltd,3,18,0.0
2062,14684,city_16,0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,18,0.0
2064,27764,city_152,0.698,Male,No relevant experience,Part time course,Graduate,STEM,13,Unknown,Unknown,2,71,0.0
2065,22708,city_21,0.624,Unknown,Has relevant experience,No enrollment,Masters,STEM,7,500-999,Pvt Ltd,1,25,0.0
2066,13605,city_116,0.743,Male,Has relevant experience,Unknown,Masters,STEM,9,1000-4999,Unknown,2,66,1.0
2068,12029,city_19,0.682,Male,Has relevant experience,No enrollment,Graduate,Arts,9,10-49,Funded Startup,1,42,0.0
2069,28494,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,21,Unknown,Unknown,3,12,0.0
2070,26151,city_75,0.939,Male,Has relevant experience,No enrollment,Graduate,Arts,15,100-500,Pvt Ltd,1,54,0.0
2071,30903,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,Humanities,21,50-99,Pvt Ltd,5,44,0.0
2072,23078,city_103,0.92,Unknown,No relevant experience,Full time course,Graduate,STEM,3,100-500,Pvt Ltd,1,57,1.0
2073,3520,city_116,0.743,Male,Has relevant experience,No enrollment,Masters,Business Degree,7,50-99,Pvt Ltd,4,112,1.0
2075,20536,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,9,10-49,Pvt Ltd,1,86,0.0
2076,12472,city_50,0.8959999999999999,Male,Has relevant experience,No enrollment,Graduate,STEM,6,Unknown,Unknown,1,29,1.0
2077,12756,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,STEM,21,100-500,Pvt Ltd,4,21,0.0
2078,634,city_160,0.92,Female,No relevant experience,Part time course,High School,Unknown,1,10000+,Pvt Ltd,1,57,0.0
2079,11458,city_27,0.848,Male,Has relevant experience,No enrollment,Graduate,STEM,0,Unknown,Unknown,5,139,0.0
2080,20348,city_150,0.698,Male,Has relevant experience,No enrollment,Masters,STEM,8,50-99,Public Sector,1,37,0.0
2081,21057,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,STEM,9,50-99,Pvt Ltd,2,42,0.0
2082,26446,city_21,0.624,Unknown,Has relevant experience,Full time course,Masters,STEM,0,10-49,Funded Startup,2,15,0.0
2083,24170,city_114,0.926,Unknown,Has relevant experience,No enrollment,High School,Unknown,7,100-500,Pvt Ltd,3,40,0.0
2084,16216,city_75,0.939,Male,Has relevant experience,No enrollment,Graduate,STEM,19,10-49,Pvt Ltd,4,51,0.0
2085,28349,city_114,0.926,Male,Has relevant experience,No enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,21,0.0
2086,17295,city_16,0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,5,56,0.0
2087,33316,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,5,10000+,Public Sector,1,30,0.0
2088,5280,city_134,0.698,Male,Has relevant experience,Full time course,Masters,STEM,6,Unknown,Unknown,1,167,0.0
2089,11201,city_45,0.89,Male,No relevant experience,Full time course,Masters,STEM,9,Unknown,Unknown,1,110,0.0
2090,26483,city_16,0.91,Unknown,No relevant experience,No enrollment,Masters,STEM,4,5000-9999,Public Sector,1,37,0.0
2091,10977,city_103,0.92,Male,Has relevant experience,No enrollment,High School,Unknown,12,10-49,Early Stage Startup,1,130,0.0
2092,33290,city_21,0.624,Unknown,Has relevant experience,No enrollment,Graduate,STEM,6,500-999,Pvt Ltd,0,36,0.0
2094,7877,city_28,0.939,Male,Has relevant experience,No enrollment,Masters,STEM,21,10-49,Pvt Ltd,5,108,0.0
2095,5650,city_143,0.74,Unknown,Has relevant experience,No enrollment,Graduate,STEM,8,0-10,Pvt Ltd,1,9,0.0
2096,6590,city_24,0.698,Male,Has relevant experience,No enrollment,High School,Unknown,12,50-99,Pvt Ltd,1,8,1.0
2097,13464,city_21,0.624,Male,No relevant experience,No enrollment,Graduate,STEM,0,500-999,Pvt Ltd,0,86,0.0
2098,25639,city_71,0.884,Male,Has relevant experience,No enrollment,Masters,STEM,17,100-500,Pvt Ltd,4,33,0.0
2099,12406,city_24,0.698,Male,No relevant experience,No enrollment,Graduate,No Major,8,50-99,Other,4,72,0.0
2100,32113,city_160,0.92,Male,Has relevant experience,No enrollment,Graduate,Arts,14,10-49,Pvt Ltd,4,74,1.0
2101,3787,city_103,0.92,Male,Has relevant experience,No enrollment,Graduate,STEM,14,0-10,Pvt Ltd,4,58,0.0
2103,7522,city_103,0.92,Unknown,No relevant experience,No enrollment,Graduate,Business Degree,9,Unknown,Public Sector,2,46,0.0
2104,15293,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,1,Unknown,Unknown,0,101,0.0
2105,7564,city_162,0.767,Male,Has relevant experience,No enrollment,Graduate,STEM,4,Unknown,Unknown,1,61,0.0
2106,19218,city_103,0.92,Male,Has relevant experience,No enrollment,Masters,Humanities,16,10000+,Pvt Ltd,4,48,1.0
2107,19678,city_16,0.91,Unknown,Has relevant experience,No enrollment,Graduate,STEM,21,0-10,Pvt Ltd,0,138,0.0
2109,13962,city_36,0.893,Male,Has relevant experience,No enrollment,Masters,Humanities,20,50-99,Pvt Ltd,1,26,0.0
2110,22744,city_24,0.698,Unknown,Has relevant experience,No enrollment,Masters,STEM,15,50-99,Pvt Ltd,5,157,0.0
2111,21887,city_16,0.91,Other,No relevant experience,No enrollment,Graduate,No Major,6,Unknown,Unknown,1,78,0.0
2112,28552,city_134,0.698,Male,Has relevant experience,No enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,36,1.0
2113,10726,city_71,0.884,Male,Has relevant experience,No enrollment,Graduate,STEM,6,100-500,Public Sector,1,16,1.0
2114,6294,city_73,0.754,Unknown,Has relevant experience,No enrollment,High School,Unknown,21,50-99,Pvt Ltd,2,31,1.0
2115,13833,city_21,0.624,Male,Has relevant experience,No enrollment,Graduate,STEM,10,100-500,Pvt Ltd,1,8,1.0
2116,31643,city_75,0.939,Male,Has relevant experience,No enrollment,High School,Unknown,21,100-500,Public Sector,2,58,1.0
2117,21500,city_44,0.725,Male,No relevant experience,Part time course,Graduate,STEM,7,0-10,Early Stage Startup,0,160,1.0
2121,27163,city_173,0.878,Male,No relevant experience,No enrollment,Masters,STEM,16,0-10,Pvt Ltd,5,58,0.0
2124,1289,city_103,0.92,Male,No relevant experience,No enrollment,Graduate,Humanities,16,Unknown,Public Sector,4,15,1.0
2125,195,city_136,0.897,Male,Has relevant experience,No enrollment,Masters,STEM,18,Unknown,Unknown,2,30,0.0
